company_id,company_name,country_id
73331,Ministry of Propaganda Films,
73332,Woodland Pictures LLC,
73333,Highway Films,
86089,Dolly Hall Productions,
26469,InDigEnt (Independent Digital Entertainment),
2680,Kurosawa Production Co.,
29602,Hungry Eye Lowland Pictures B.V.,
1218,The Film Consortium,
1219,Baby Cow Productions,GB
2452,UK Film Council,GB
13413,Hubert Bals Fund,NL
95108,Payam Films,
157,SVT Drama,
5402,Easy Film,DK
5403,Nordisk Film & TV Fond,NO
81809,Dorica Film,
8772,Algonquin,
65082,Shutt/Jones Productions,
7053,Catch 23 Entertainment,US
27465,Niccol Films,
23301,Catchlight Films,US
51691,Serious Dan,US
51692,Without a Box,
2901,ADR Productions,
13728,Nomadis Images,TN
75449,A.N.P.A. (Agence Nationale de Promotion de l'Audiovisuel),
138398,Charles H. Schneer Productions,
48618,Filmyard Underwaterdeco,
1070,Milagro Films,
13707,Films Sonores Tobis,
4456,Ruff Nation Films,
89630,Forrest Films,US
18619,Cobalt Media Group,
17610,Lobster Enterprises,
17612,The Night Co.,
11955,Sogepaq,
972,Current Entertainment,
13313,GO Films,CA
56975,Betsy's Wedding,
15459,Blood Relations Co.,US
7680,Tornasol Films,ES
22133,JEMPSA,
1107,Seven Pictures,
52109,Typhoon,
330,Fanes Film,
76492,MHF Erste Academy Film GmbH & Co. Produktions KG,
4235,R%26C Produzioni,
4236,Les Films Balenciaga,
1758,Tatfilm Produktionsges. mbH,
4730,Slough Pond,
112208,D&D Films,
67173,Blue Train Productions,
3204,Big Idea Productions,
35459,TVA International,
16647,CineSon Entertainment,
21625,H5B5 Media AG,
3582,Jewell Enterprises Inc.,
8131,Timothy Burrill Productions,
55870,60/80 Productions,
7503,Protozoa Pictures,US
143777,Roger Avary Filmproduktion GmbH,
1512,John Wells Productions,US
12426,Oleandor Productions,
26136,Vif Babelsberger Filmproduktion GmbH & Co. Zweite KG,
89164,Pikachu Project 2001,
57736,Codi S.p.a.,
1269,Momentum Films,
6363,BenderSpink,
3918,The Goatsingers,US
4596,Qatsi Productions,
101524,LaVoo Productions,
28,Newmarket Films,US
4376,First Artists,
112436,ADM Films Department,
93145,La Deantir,
15672,Heritage Enterprises Inc.,
15673,World Amusement Partnership #106,
10437,Lisa-Film,
19775,Derby Cinematografica,
1819,Cinema 77,
20997,Take 1 Productions,
31465,Chosen Film Company,
16014,F.O.D. Productions,
8815,R & R Films,
13765,Lake Films,GB
13766,Scottish Television (STV),GB
55005,The Birthday Film Company,
46568,"Zespol Filmowy ""Perspektywa""",PL
36778,Secret Films,
541,Famous Players Ltd,
55642,The Andre Company,
55643,Saga Productions Inc.,
7331,Brouwersgracht Investments,
7332,Chako Film Company,
90661,Lynch Siderow Productions,
6328,Dickhouse Productions,
66002,Loud Films,
4367,Roc-a-fella Films,
689,Ventanarosa Productions,
30639,Roger Dodger LLC,
2757,Holedigger Films,
1482,Famous Artists Productions,
799,Carlyle Productions,
12626,Boxing Cat Films,
24,Mikona Productions GmbH & Co. KG,DE
805,Serendipity Point Films,CA
299,Instituto Mexicano de Cinematografía,MX
300,Alameda Films,MX
301,Cinecolor-México,
46196,The Victor Film Company,
8900,The Carousel Picture Company,LU
9110,The Noel Gay Motion Picture Company,
93494,Conseil Régional de Haute Normandie,
26194,FR3 Films Production,
57072,Sunley Productions Ltd.,
6160,Filmplan,
22959,Union film,RS
28713,Sutjeska Film,BA
20042,Mann/Caan Productions,
78240,Giai Phong Film Studio,
51590,Meatball Animation,
16849,Extreme Productions,
144644,Chelsea Partners,
318,CTB Film Company,RU
2009,Maipo Film,NO
117595,Barquel Creations,
2912,Diamond Films,
48638,Face Productions,
11952,Bigel / Mailer Films,US
1605,CineRocket,
1829,"Zespól Filmowy ""Kadr""",PL
4986,Intercapital,IT
44428,Katzka,
2214,Flower Films,US
140800,José Koechlin von Stein,PE
2455,Red Om Films,US
4626,CineEvelyn,
23490,Gestevisión Telecinco S.A.,
11954,Sociedad General de Cine (SOGECINE) S.A.,
11842,Company Pictures,GB
11875,H2O Motion Pictures,
37839,Huayi Brothers Advertising,
30169,Asian Union Film & Entertainment,
94943,Beijing Zhongbo-Times Film Planning,
7381,Alberto Grimaldi Productions,
49803,Precision Films,
3002,Tristes Tropiques,
12523,徳間ジャパンコミュニケーションズ,
217,Ponti-De Laurentiis Cinematografica,
13751,Los Altos Productions,
43459,August Films,
3238,Film Funding Ltd. of Canada,
17468,Vision IV,
11084,Parkes/MacDonald Productions,
367,Kemp Company,
368,Splendid Pictures,
5891,Cecchi Gori Group,
5892,Buena Vista International,US
246,Film Council,
834,Potboiler Productions,GB
250,Canal+ Polska,PL
260,Heritage Films,PL
15546,Cine Groupe,
91006,Das Werk Productions,
19342,Parallel Entertainment Pictures,US
19352,Mediastream Dritte Film GmbH & Co. Beteiligungs KG,
345,O2 Filmes,BR
346,Videofilmes,BR
856,Wild Bunch,FR
63240,YOY,
2325,Orsay Films,
7046,Paris Film,
21838,Distant Corners Entertainment Group Inc.,
21839,Blue Star Productions,
22370,Katharina,
8101,Omega Entertainment,
4717,Xenon Pictures,
31400,International Films,
58262,Birnbaum / Barber Productions,
11949,Quixote Films,
11950,Low Key Productions,
11951,Eastcroft Productions,
29693,A Loopy Production LLC,
29694,2 Loop Films,
14345,Cinemabrain,
14346,Japan Video Distribution (JVD) Co. Ltd.,
14347,Melsat Inc.,
5771,Boardwalk Productions,
29,Topcraft,JP
44400,Ager Cinematografica,
24449,RSL Entertainment Corp.,
45300,Moviecorp VI,
10778,Joseph Hamilton International Productions,
4765,Trinacra Films,
13048,Les Films du Splendid,
106728,Columbia Pictures Corporation,US
105499,Savannah Smiles Productions,
17251,Amnesty International,
37451,Sigma Cinematografica Roma,
1582,Titan Productions,
6407,Blake Edwards,
14468,Morison Film Group,
14469,Venom Productions Limited,
10720,City Films,
49131,Thunder Associates,
58264,All Knight Productions,
32598,Tango Films,AR
32599,My Cactus,US
63893,Téléma,
5281,Cofimage 12,
340,Omni Zoetrope Studios,
1823,Arwin Productions,
1809,IM Filmproduktion,
1810,Cosmic Pictures,
17462,Antietam Filmworks,
46694,Catherine Bailey Ltd.,
15125,Capital Equipment Leasing,
94,ARTE France Cinéma,FR
4520,Israeli Film Fund,IL
36654,Tinsel Townsend,
6851,Shin Seung-soo Productions,
23935,Terasource Venture Capital Co. Ltd,
3657,Sidus,KR
20993,Antidote Films,
24212,Media Cooperation One,
740,MTM Cineteve,
2406,FilmFörderung Hamburg,DE
23909,Silver Nitrate,
18811,Brink Films,
10253,Samuel Bronston Productions,
3066,High Road,
10427,Open Road Films,US
2551,Telmar Film International,
2552,Studio Filmowe Perspektywa,
10199,Cooga Mooga,
10200,Joseph M. Schenck Enterprises,
1194,Kadokawa Shoten Publishing,JP
66632,Doordarshan,IN
66633,Cadrage,
2199,HorsePower Entertainment,US
67990,Sloane Square Films,
3864,Butcher's Run Films,
107356,BlueLight,GB
922,SenArt Films,US
67986,Akira Kurosawa USA,
1650,PECF,FR
10460,Produzione Intercontinentale Cinematografica (PIC),IT
16419,Metropolitan Films,
16791,Newman/Tooley Films,
37103,"""DIA"" Productions GmbH & Co. KG",
21975,Joseph Nittolo Entertainment,
2147,Echo Lake Entertainment,US
706,Sputnik,FI
5975,YLE,FI
36550,Cherry Sky Films,
64344,Day O Productions,
129239,Hudson River Entertainment,
28995,Earthship Productions,US
10221,Walden Media,US
10370,Spectacle Entertainment Group,
138907,Image Comics,
4195,Big Ticket Productions,
11402,Conseil Régional de Franche-Comté,
1789,M&M Productions,DK
14046,AB-PT Pictures Corp.,
10326,Anglo Enterprises,
10327,Vineyard Film,
3620,Film Par Film,
53871,GreenStreet Productions,
53870,Family Films,
76719,Blitz / Welch,
89603,Teen Life Productions,
1025,Lolafilms,ES
2440,Mij Film Co.,
4722,Zoulou Films,
37071,Tubedale Films,
8875,Pretty Pictures,US
17593,Filmhuset,SE
11239,Liberator Productions,FR
67888,"Feuer and Martin Production, A",
67889,Polygram Pictures,US
757,Embassy Films Associates,US
1779,Tokuma Shoten,JP
24283,Hanfgarn & Ufer Filmproduktion,DE
62350,Loop Filmworks,
62351,Winstar Film + Video,
732,Mate Producciones S.A.,
10572,Ce Qui Me Meut Motion Pictures,
138863,Pikachu Project 2002,
12653,Pikachu Project,JP
160,Pit Bull Productions,
2609,De Line Pictures,US
53350,DCP Wrong Turn Productions,
14914,HBO Documentary Films,US
10529,Notorious Pictures,IT
654,South Pacific Pictures,NZ
6214,John Woo Film Production,
5790,Pittsburgh Films,
40409,Maha Productions,FR
93146,Fernlyn,
78552,Aljosha Production Company,
1042,Cinecittà,IT
82572,Joseph S. Vecchio Entertainment,
10812,Sanen Productions,
25065,VUFKU (All-Ukrainian Photo-Cinema Administration),SU
54052,Knickerbocker Films,US
16320,Animatógrafo,
54237,Linebrook,
1284,Hisa-Film,
1283,Paris-Europa Productions,
73426,Finanziaria Cinematografica Italiana (FICIT),
12315,James Productions,
31587,Megalovision,
91502,Whaley-Malin Productions,
20877,19 Entertainment,US
86256,Reiner / Greisman Productions,
4022,Wonderland Sound and Vision,US
5632,Milkyway Image Company,
11626,Tango Film,DE
10869,Filmverlag der Autoren,DE
24868,Mindel-Shaw Productions,
51560,Waterhorse Productions,US
76320,Norbud Films,
66659,NorBud Productions,
2153,Saticoy Productions,GB
2308,Type A Films,
7340,C-2 Pictures,
1507,International Production Company,
12087,Angry Films,
60283,Take 3 Partnership,
22153,Trademark Films,GB
8719,Isle of Man Film Commission,
116871,Romano Shane Productions,
2989,Departure Entertainment,
1867,Golden Mean,
350,Radar Pictures,US
1390,Celador Productions,
5286,Laughlin Park Pictures,
12009,Elías Querejeta Producciones Cinematográficas S.L.,
12010,Mediapro,ES
23787,Eclipse Catering,US
20199,Claude Productions,
17618,Sir Nigel Films,
91444,Dick Clark Productions,
3970,Handistom Investment,
68151,Kamisha Corporation,
1333,Benedict Pictures Corp.,
52942,Loumolo & Co.,
877,Casey Silver Productions,
698,Scottish Screen,
93528,Casual Friday Productions,
3538,Gunn Films,
11728,Camelot Pictures,
3656,GAGA,
3672,Gotham Group,US
20281,Kanin Productions,
4498,Arco Film,
12243,Lux Compagnie Cinématographique de France,FR
20994,Amato Film,
41116,Produzione Films Vittorio De Sica,
1131,Rizzoli Film,IT
53063,Yannix Technology Corporation,
3742,900 Films,
51768,Asphalt Productions,
3477,Star Overseas,
20543,Universe Entertainment,
12027,Madacy Entertainment,
4000,Maverick Films,US
83938,Hot Dog Partnership Productions,
36887,Roven-Cavallo Entertainment,
4199,Monument Pictures,
8784,Valley 9000,
192,"Shochiku Co., Ltd.",JP
30344,Ministères de la Culture de l'industrie et des P.T.T.,
25818,Ministère de la Culture et de la Communication,
30345,P.T.T.,
15152,Geoffrey Productions,US
145590,Wilson-Maddock Production,
14029,Independent Producers,
23534,Amjo Productions,
142518,Fifth Estate Productions,
142519,SomFord Entertainment,
2365,Capital Arts Entertainment,US
1253,Australian Broadcasting Corporation,AU
1254,Television New Zealand,NZ
8865,Cinecom Entertainment Group,
13060,Cinetudes Films,
56291,Wonderview Productions,
15842,Alfa Cinematografica,
2877,Living Films,
3320,Emperor Multimedia Group (EMG),
73998,Golden Port Productions Ltd.,
81801,BKP Film,
81802,Buc-Film,CZ
7102,British Sky Broadcasting,GB
5272,HMS Projects,
53348,Jeepers Creepers II,
176,Different Tree Same Wood Productions,
1917,EM Media,
1420,ContentFilm,
111292,Paladin Production S.A.,
111293,Maecenas Film- und Fernseh GmbH,
2763,Tonic Films,
22953,Down Home Entertainment,
2201,Rickshaw Productions,
21374,Dummy Productions LLC,
21375,Quadrant Entertainment,
1780,Tohokushinsha Film Corporation,JP
53472,Fangoria Films,
19737,Dino de Laurentiis Communications,
19738,EvansGideon,
13099,Squirm Company,
10319,Elgin International Films,
6161,Victor Solnicki Productions,
291,Perdido Prod.,
7733,Laurinfilm,
59341,Silver Sphere Corporation,
10339,WWE Studios,US
12207,Tatiale Films,
1946,Eikon Film,
102423,Thrivent Financial for Lutherans,
30633,NFP Teleart Berlin,
4096,icon,
1849,Gimages 204,
76921,Les Films d'Ici,FR
7488,Production Champion,
7489,Vivi Film,
63198,Rija Films,LV
2140,Aamir Khan Productions,IN
10822,Jhamu Sughand Productions,
3119,Ashutosh Gowariker Productions,IN
526,Roxlom Films,
1392,National Broadcasting Company,
3448,ITV,GB
2304,Finnkino,FI
481,La Nouvelle Edition Francaise,
2434,HB Filmes,BR
5853,Deiz Production,
7967,Media Factory,
84478,Rungstedlundfonden,
235,Nordisk Film,DK
4597,Goodtimes Enterprises,
11372,Bugsy Malone Productions,
11373,National Film Finance Consortium,
4746,DACFILM Rome,IT
12016,Celandine Films,
12017,The Monty Python Partnership,
14390,Jerry Gershwin Productions,
14391,Elliott Kastner Productions,
23596,Paul Schiff Productions,US
11593,Deliverance Productions,
12617,Belarusfilm,BY
5106,Copperheart Entertainment,CA
56895,Alex Cinematografica,
56896,Barthonia Film,
16768,Miller Consolidated Pictures (MCP),
18817,Waterbury Films,GB
29364,Pax Enterprises,
42243,"Zespol Filmowy ""Kamera""",
8647,NEW Century,
921,Next Wednesday Productions,
2427,Zazen Produções,BR
1064,Herold Productions,
1062,Boll Kino Beteiligungs GmbH & Co. KG,
39121,Super Cool ManChu,
1633,Next Entertainment,
728,Kalkaska Productions,
4475,Amuse Pictures,
11327,Shirogumi,JP
21128,Red Turtle,
6832,Pathé Productions,GB
7430,Fearmakers Studios,
104598,Blue Relief Productions,
8912,Oakhurst Productions,
699,TTornasol Films S.A.,
5346,Applause Pictures,
3405,MediaCorp Raintree Pictures,SG
8930,Euro International Film,IT
11398,Selenia Cinematografica,
53899,Cinepsilon,
14652,Baumgarten Merims Productions,
23922,Forest Park Pictures,
5268,Power Pictures,
2645,Guy Walks into a Bar Productions,
680,Studio Hamburg Filmproduktion,
681,Dom Film GmbH,
12006,Goldmann Pictures,
1804,North by Northwest Entertainment,
37657,Aura Entertainment,
10059,This Is That Productions,
10887,Y Productions,
10888,Mediana Productions Filmgesellschaft,
807,The Harold Greenberg Fund,
9115,Société Radio-Canada,CA
14722,Triptych Pictures,
47122,Doom Buggy Productions,
753,Nouvelles Éditions de Films (NEF),
1698,Gérard Mital Productions,
224,wega film vienna,AT
1237,Société générale des films,
55,Decla Film Gesellschaft Holz & Co.,
2369,Eagle Associates,US
2099,Channel Films,
135392,Harat Investments,
2333,Lamb Bear Entertainment,
28807,Grai Phang Film Studio,
14231,Paul Gregory Productions,
11538,AM Associates,
11539,Kobi Co.,
3032,Nippon Shuppan Hanbai (Nippan) K.K.,
45208,Produzioni Europee Associate (PEA),
11019,Devoted Productions,
3975,Wolfkill,
35712,LTZ II Inc.,
8668,New Century Productions,
9329,The Vitaphone Corporation,US
109015,Norma Productions,US
9291,HR,DE
479,Discina,
351,Epoch Film Co.,
1638,Francoriz Production,
25767,Caliban Films,
1316,Monterey Productions,
454,Faces International Films,
14917,Dena Enterprises,
14028,Gabriel Pascal Productions,GB
11312,Dispat Films,BR
11313,Gemma,
11314,Tupan Filmes,BR
10931,F.C. Produzioni,
724,Beijing New Picture Film Co. Ltd.,
23617,Mediopolis Film- und Fernsehproduktion,
94042,Skyline Productions,GB
6128,A-Team,
12283,Miller-Milkis Productions,
21118,Shelburne Associates,
5305,Sunshine,
19370,Collector Company,
141,Véra Films,FR
3041,GAINAX,JP
14098,Compagnia Cinematografica Montoro,
88919,Nippon Film Development and Finance,
1200,Film Trustees Ltd.,
1201,Naked Lunch Productions,
109947,Sphinx Productions,CA
2291,Journeyman Pictures,
58491,cineBLAST! Productions,
18621,Pierce/Williams Entertainment,
55423,East of Harlem (UK) Ltd,
55424,Irish Film Industry,
74097,Cinemax,
41963,NuAmerica Entertainment,
1470,Wild Bear Films,
1471,Archer Street Productions,
89394,RadicalMedia,US
59951,Bisgrove Entertainment,
2226,Media 8 Entertainment,
25433,DEJ Productions,
1615,Fortissimo Films,
93441,Gecko Films,
67252,Micro Fusion 2003-2,
12913,Lafayette Films,US
53626,Loofah Productions,
15505,NHK,JP
21605,LeBrocquy Fraser Productions,
23162,Omnibus Productions,
89388,Freestone Pictures,
7956,Castelao Productions,
3631,Filmax,ES
14332,Fantastic Factory (Filmax),
13800,Gaumont Distribution,
30847,Specta Films,
7816,Gray Film,
478,Cady,
10748,George A. Hirliman Productions,
3583,Cardinal Pictures,
97369,Harry Popkin Productions,
1879,White Mountain Films,
5284,Omega Micott Inc.,
5398,Excell Film Agentur,
1814,LQ/JAF,
1307,Triangle Film Corporation,US
1308,Wark Producing Corp.,
14270,Cheviot Productions,
4352,Dramatic Features,
4353,Warfield,
8972,Prommitr International Production,
4207,Sahamongkolfilm,TH
